id,title,company,location,lat,lon,office,job_type,salary,time_recorded,url
f6f1743b97b40201,Statistician 1,Commonwealth of PA,"Dauphin County, PA",40.398036,-76.8115168,in_person,,,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=f6f1743b97b40201&fccid=9dbdbdd69e554e30&vjs=3
ea187813aeb0cf93,Business Analytics Data Scientist - Supply Planning,Beam Inc.,"Chicago, IL",41.8755616,-87.6244212,in_person,,Estimated $65.7K - $83.2K a year,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=ea187813aeb0cf93&fccid=3c1c55eacd82f2e7&vjs=3
70b5005313e319c9,"Sr. Analyst, Data Science",Thermo Fisher Scientific,"Pittsburgh, PA 15205",40.4416941,-79.9900861,in_person,,Estimated $95.2K - $121K a year,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=70b5005313e319c9&fccid=126e3afd205caa95&vjs=3
b3dc9db018ee99a3,Senior Data Scientist,Sysco,"Houston, TX",29.7589382,-95.3676974,in_person,,Estimated $137K - $173K a year,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=b3dc9db018ee99a3&fccid=053befe8409ab9e4&vjs=3
55b6cafadd9c3baf,Data Scientist - Senior Associate,JPMorgan Chase & Co,"Chicago, IL 60603 
(Loop area)",41.880188,-87.62551,in_person,,,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=55b6cafadd9c3baf&fccid=c46d0116f6e69eae&vjs=3
6fe2804901b59dd3,Senior Data Scientist,Bidease,"New York, NY",40.7127281,-74.0060152,in_person,,Estimated $134K - $170K a year,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=6fe2804901b59dd3&fccid=53901710556c83af&vjs=3
ad1dcfff4a466e51,Data Scientist,CACI,"Charlottesville, VA 22911",38.029306,-78.4766781,in_person,,,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=ad1dcfff4a466e51&fccid=5fca42294cdbc080&vjs=3
72db04ad54c1e74d,"Senior Data Analyst, Cash App Compliance",Afterpay,"San Francisco, CA",37.7790262,-122.419906,in_person,,Estimated $133K - $169K a year,7/13/2023 22:39,https://www.indeed.com/rc/clk?jk=72db04ad54c1e74d&fccid=49023dc4dc722a14&vjs=3
24bc1590b955d27a,Senior Data Analyst,S & C Electric Company,"Chicago, IL",41.8755616,-87.6244212,in_person,,Estimated $94.7K - $120K a year,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=24bc1590b955d27a&fccid=c46f6d7c1c11b49a&vjs=3
cabcf02ce7bdc95d,Data Scientist,Peraton,"Linthicum, MD 21090",39.2039094,-76.6597094,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=cabcf02ce7bdc95d&fccid=7dc8be9efe945d3a&vjs=3
88860e02738d92f0,"Senior Data Science Engineer, LLM MLOps Platform",NVIDIA,"Santa Clara, CA",37.3541132,-121.955174,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=88860e02738d92f0&fccid=c267f29f0f85e8b8&vjs=3
5d4157a0a559eb25,Data Analyst,Bosch Group,"Plano, TX 75024",33.08322353,-96.79487599,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=5d4157a0a559eb25&fccid=a2faf1301ac6ad4b&vjs=3
265c6abca38a76b3,"INFORMATION SYSTEMS ANALYST I, Option C (Lead Data Scientist) - 211650C",State of Illinois,"Springfield, IL 62702",39.81929511,-89.64615637,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=265c6abca38a76b3&fccid=9eb84993553c704c&vjs=3
33e08f20070aed73,Energy Analyst and Data Scientist,University of Texas at Austin,"Austin, TX 78701 
(Downtown area)",30.265346,-97.7484503,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=33e08f20070aed73&fccid=f7282ad3490137c7&vjs=3
dc333604ae7d1444,Data Analyst Senior,PNC Financial Services Group,"Pittsburgh, PA 15222 
(Strip District area)",40.44300723,-79.99758698,in_person,,Estimated $79.5K - $101K a year,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=dc333604ae7d1444&fccid=b1330bfa6e5aae73&vjs=3
b0e99ad681bea38b,Casual Hire – Game Statistician,University of Hawaii,"Manoa, HI",21.3093848,-157.8118169,in_person,,Estimated $41.5K - $52.6K a year,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=b0e99ad681bea38b&fccid=a53566a643e0f39e&vjs=3
f8558d3ceb605139,Senior Data Analyst,Rutgers University,"New Brunswick, NJ 08901",40.48857486,-74.44541465,in_person,,,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=f8558d3ceb605139&fccid=39baf972ba156d41&vjs=3
235b802eb9aee54a,"Data Annotation Lead - Draper, UT",Tesla,"Draper, UT 84020",40.5247777,-111.8627989,in_person,,Estimated $77.1K - $97.6K a year,7/13/2023 22:40,https://www.indeed.com/rc/clk?jk=235b802eb9aee54a&fccid=86e9be6ce380173e&vjs=3
3a4677b53ae9b6cc,Principal Data Scientist,CoreLogic,"San Diego, CA 92131 
(Scripps Ranch area)",32.91986931,-117.0821994,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=3a4677b53ae9b6cc&fccid=67e7d62a7f3782fd&vjs=3
e55cc2c04df7722a,Associate Director Data Science and AI,Novartis,"East Hanover, NJ 07936",40.8200998,-74.3648731,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=e55cc2c04df7722a&fccid=c35194d01a9e2595&vjs=3
85bcc97c4dfe80c1,Manager Data Scientist,Johnson & Johnson,"New Brunswick, NJ",40.4862174,-74.4518173,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=85bcc97c4dfe80c1&fccid=0bed8e17bc113980&vjs=3
6c6a5863b8a24dc8,"Staff Data Scientist, Product",LegalZoom,"Mountain View, CA 94041 
(Old Mountain View area)",37.394093,-122.086002,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=6c6a5863b8a24dc8&fccid=d50cf167663cb768&vjs=3
2864abbfb4e3dbe3,Sr. Data Scientist,National Insurance Crime Bureau,"Des Plaines, IL 60018",42.0415823,-87.8873916,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=2864abbfb4e3dbe3&fccid=4a4379e5535ab64c&vjs=3
e1ae9164e89176f6,"Tech Lead, Machine Learning Scientist, Responsible AI",TikTok,"San Jose, CA",37.3361663,-121.890591,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=e1ae9164e89176f6&fccid=caed318a9335aac0&vjs=3
55d7cb64717bb7e0,"Principal Data Scientist, Applied Clinical Biomarker Analytics(omics)",Novartis,"East Hanover, NJ 07936",40.8200998,-74.3648731,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=55d7cb64717bb7e0&fccid=c35194d01a9e2595&vjs=3
27de3fa6018a3869,Senior Data Analyst,Rockingham Insurance Company,"Harrisonburg, VA 22801 
(Reservoir area)",38.4493315,-78.8688833,in_person,,,7/13/2023 22:41,https://www.indeed.com/rc/clk?jk=27de3fa6018a3869&fccid=5b68a6ae8df3536f&vjs=3
8269463a2e919163,Senior Decision Scientist,JPMorgan Chase & Co,"New York, NY 10172 
(Gramercy area)",40.755273,-73.974315,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=8269463a2e919163&fccid=c46d0116f6e69eae&vjs=3
13aa4e7325734913,Sr Sales Data Analyst,"Mom's Meals, a PurFoods Company","Ankeny, IA 50021",41.73145567,-93.59232341,in_person,,Estimated $80.8K - $102K a year,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=13aa4e7325734913&fccid=00e18d81fe8bb249&vjs=3
8fe9d688f7e5246a,Machine Learning Engineer: Data Platform,Adobe,"San Jose, CA 95110 
(Downtown area)",37.346512,-121.909803,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=8fe9d688f7e5246a&fccid=f89deb5a97c7738a&vjs=3
63a2355e9aec5b14,AI Research Engineer,Meta,"New York, NY",40.7127281,-74.0060152,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=63a2355e9aec5b14&fccid=ba07516c418dda52&vjs=3
bf88e7549ed5f4f3,Senior Governance Infrastructure Data Engineer - NGC,NVIDIA,"Santa Clara, CA",37.3541132,-121.955174,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=bf88e7549ed5f4f3&fccid=c267f29f0f85e8b8&vjs=3
e816c2bf2f660fbb,Sr. Data Engineer,Stanford Health Care,"Palo Alto, CA 94303",37.43907808,-122.1162578,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=e816c2bf2f660fbb&fccid=1e9dc60a2424f016&vjs=3
65bed6ebde3aa565,Health Science Data and Policy Analyst,"GAP Solutions, Inc.","Bethesda, MD 20810",38.9814093,-77.1178538,in_person,,,7/13/2023 22:42,https://www.indeed.com/rc/clk?jk=65bed6ebde3aa565&fccid=0bc8a6533b9d1918&vjs=3
d16a8c0e934a2162,Sr. Research Data Analyst,Johns Hopkins University,"Baltimore, MD 21205 
(Dunbar-Broadway area)",39.30097249,-76.57471768,in_person,,,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=d16a8c0e934a2162&fccid=f34acbd24dd4fcb0&vjs=3
1819ec41bfc47c39,"Data Scientist, Principal",Atlanta Regional Commission,"Atlanta, GA 30303 
(Downtown area)",33.75327,-84.389938,in_person,,,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=1819ec41bfc47c39&fccid=42ab48d19aa25eaf&vjs=3
8aa7717322b088d0,Principal Data Scientist,Fidelity Investments,"Westlake, TX 76262",32.991226,-97.1943701,in_person,,,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=8aa7717322b088d0&fccid=deb234f9dd3edcea&vjs=3
7b883dfe3b02d3c7,Senior Supplier Data Analyst,Johnson & Johnson,"Bridgewater, NJ",40.5931225,-74.604954,in_person,,,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=7b883dfe3b02d3c7&fccid=0bed8e17bc113980&vjs=3
e9c0037c9ada7ed2,Sr Data Analyst,HCA Healthcare,"Coppell, TX 75019",32.9552598,-97.0155703,in_person,,,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=e9c0037c9ada7ed2&fccid=372688670c2370a2&vjs=3
1fd2f838cb2e9f87,Sr. Data Scientist,Transformco,"Bay Harbor Islands, FL",25.8875948,-80.1311564,in_person,,Estimated $99.1K - $125K a year,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=1fd2f838cb2e9f87&fccid=c63c58372db47f86&vjs=3
92ebc366546cc749,Data Scientist- AI & Machine Learning,"CGI Group, Inc.","Cleveland, OH 44101",41.48577035,-81.63881075,in_person,,Estimated $118K - $149K a year,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=92ebc366546cc749&fccid=43a69183767d4301&vjs=3
390d4f6d61b96cf9,Data Analyst Senior,Allegheny Health Network,"Pittsburgh, PA",40.4416941,-79.9900861,in_person,,Estimated $63.8K - $80.8K a year,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=390d4f6d61b96cf9&fccid=630d3976c54c8209&vjs=3
0af95ba6090e9102,Senior Data Scientist,Afiniti,"Washington, DC 20006 
(Foggy Bottom area)",38.89951861,-77.03977317,in_person,,Estimated $119K - $151K a year,7/13/2023 22:43,https://www.indeed.com/rc/clk?jk=0af95ba6090e9102&fccid=b699f89e027ca757&vjs=3
0db1d4a34fbc3e47,Senior Data Scientist,"Cydecor, Inc.","Washington, DC",38.8950368,-77.0365427,in_person,,Estimated $133K - $169K a year,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=0db1d4a34fbc3e47&fccid=332f7087f62d3644&vjs=3
899c412b0d3fe48b,"VP, IRM Data Analytics",Global Atlantic Financial Group,"New York, NY 10001 
(Chelsea area)",40.74941035,-74.00698363,in_person,,,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=899c412b0d3fe48b&fccid=f50e9432aa0cc57f&vjs=3
6b0e948608a1509b,"Engineering Data Scientist, AI Fairness, 5+ years of Experience",Snapchat,"Los Angeles, CA 90291 
(Venice area)",33.9951937,-118.4776946,in_person,,,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=6b0e948608a1509b&fccid=f368300325e8e8bc&vjs=3
29ff218ca6a4f977,Machine Learning Engineer,PayPal,"New York, NY",40.7127281,-74.0060152,in_person,,,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=29ff218ca6a4f977&fccid=978d9fd9799d55a8&vjs=3
b86e9c7dbd763e0c,Mathematical Statistician,Centers for Disease Control and Prevention,"Atlanta, GA 30333",33.7489924,-84.3902644,in_person,,,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=b86e9c7dbd763e0c&fccid=3e901f592b439cea&vjs=3
41216425020c4977,Data Scientist - On-Site,Raytheon,"Herndon, VA 20171",38.9695316,-77.3859479,in_person,,,7/13/2023 22:44,https://www.indeed.com/rc/clk?jk=41216425020c4977&fccid=aa53b551f9df0210&vjs=3
86773b9d48f49e20,Senior Lead Data Science Consultant,Wells Fargo,"Phoenix, AZ",33.4484367,-112.074141,in_person,,,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=86773b9d48f49e20&fccid=78bbcd26e39621f5&vjs=3
3d43c9a800076907,Data Scientist - Senior Project Manager Support,Maximus,"Bethesda, MD 20850",38.9814093,-77.1178538,in_person,,,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=3d43c9a800076907&fccid=bf9f689e7d6d18c6&vjs=3
7e7d3ec3a6edebe9,Senior SQL Data Analyst,Kforce,"Charlotte, NC 28217",35.16637577,-80.90171723,in_person,,,7/13/2023 22:45,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBkC4LI6KweFMaB7igpdWMk1TJ3ooGKICq9wsUbYTi7d8tcmS7x8ER0JdAM24rJ3BwPsns4aapve1j5eViaDVS7xQxGucNKd3Up0n7Q9AGQjrdimezFC2eHBfPrLf2Vxp2muG-1IlHikqDDEMXzqbxpVNe7MSOCV5A9Wj9e3Uh_Wfyzoa37421sCRQujiSOac5V0_Gv-MF3wc3k4rP-qU3TXk-bVe-6EggzXCpGQeiFWtk8xVWUL_-eB7x6yVP4Sm0ojI1XzXpHpFku1isvevaeZsJefeQ_Dan-Y3wTq-r8q6kv67te9hpYj6IiZvi7q9zUUzEJaXRx1PIBwMBHrb0GbE27HuV3GHHVI29ZKeaFTSup-LZhigQCOWDBvFObMVgY7OBUgrgwPkvw52Hyar_60C34l1GhtJgt_5lx4SVEFpgN1lCq1vumY2NjgXkeB6HmndS-j31DQ7cofoGsrtR_N5ZLnELInHBPCX58kh1NDjR3KG-0bJ0tVIzfKdzZuC2F1KQ5mQ9vrQ7XPG2SLPajflwUIzw4uX5vcTpdPQCft5tJ5ovMgvq84bjmxjkd5vxfgM_yUWYZP35jDJvN1oavPomlxQUqoIhW2Ly4cN4LO&xkcb=SoBU-_M3NpVkfWRe250GbzkdCdPP&p=13&fvj=0&vjs=3
3512460d028d182d,Senior Data Analyst,University of South Carolina,"Richland, SC",33.9529148,-81.6937172,in_person,,,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=3512460d028d182d&fccid=81f582fe27653afa&vjs=3
c80dfbb4a9e1d6da,"Data Scientist, Jr.",Altamira,"Fort Bragg, NC",35.139,-79.00603,in_person,,Estimated $112K - $141K a year,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=c80dfbb4a9e1d6da&fccid=03c5ff78e1523a44&vjs=3
7d52dc09afa34003,Data Scientist,V15P1TALONNN,"Anchorage, AK 99506",61.24609868,-149.7996682,in_person,,Estimated $103K - $131K a year,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=7d52dc09afa34003&fccid=fdb81bc1f34553e9&vjs=3
c8260310c371fcda,Senior Product Data Scientist,Cash App,"New York, NY",40.7127281,-74.0060152,in_person,,Estimated $119K - $150K a year,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=c8260310c371fcda&fccid=23ddedaf27ad006f&vjs=3
c465a1236c38dc5b,Senior Data Scientist,Deloitte,"Boston, MA",42.3554334,-71.060511,in_person,,Estimated $112K - $141K a year,7/13/2023 22:45,https://www.indeed.com/rc/clk?jk=c465a1236c38dc5b&fccid=9e215d88a6b33622&vjs=3
595403c8abca6f8b,Consumer & Community Banking - Data and Analytics - Chief Data Scientist Office - Data Scientist Associate Senior,JPMorgan Chase & Co,"Columbus, OH 43240 
(Polaris area)",39.9622601,-83.0007065,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=595403c8abca6f8b&fccid=c46d0116f6e69eae&vjs=3
2c6caca40bb27679,Applied Machine Learning Scientist,Grainger,"Chicago, IL 60603 
(Loop area)",41.880188,-87.62551,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=2c6caca40bb27679&fccid=68bc43ebf2f50281&vjs=3
f59cb5044b4e989b,Machine Learning Data Engineer,Oak Ridge National Laboratory,"Oak Ridge, TN 37830",36.01700199,-84.25229666,in_person,,Estimated $80.6K - $102K a year,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=f59cb5044b4e989b&fccid=64e028df9b3fd2c4&vjs=3
2ab1be2c36ed1cb7,Data Scientist - Betthauser Neuroimaging Lab,University of Wisconsin–Madison,"Madison, WI 53706",43.07516189,-89.41231443,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=2ab1be2c36ed1cb7&fccid=22b1d1aaa50a1a45&vjs=3
552cbfc0878b3cf4,(USA) Senior Data Scientist,Walmart,"Sunnyvale, CA 94086 
(West Murphy area)",37.371647,-122.023134,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=552cbfc0878b3cf4&fccid=822bc5d9a49270ea&vjs=3
24431669b365633a,"Lead P&C Data Scientist (Springfield, MO)",American National Family of Companies,"Springfield, MO 65804",37.16018242,-93.25244634,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=24431669b365633a&fccid=c6f06dab0431c8f3&vjs=3
d4186d27ff7875d8,Prin Data Scientist,Exelon Corporation,"Washington, DC 20001 
(Swampoodle area)",38.91566858,-77.01779897,in_person,,Estimated $125K - $159K a year,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=d4186d27ff7875d8&fccid=7821a2e77aac6277&vjs=3
0ab88866a3700e34,Senior Statistician,UCLA Health,"Los Angeles, CA 90095",34.06746656,-118.4440063,in_person,,,7/13/2023 22:46,https://www.indeed.com/rc/clk?jk=0ab88866a3700e34&fccid=74540dcd08f53d72&vjs=3
d7c211ee59f201de,Senior Data Scientist,WALGREENS,"Deerfield, IL 60015",42.1711365,-87.8445119,in_person,,,7/13/2023 22:46,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkkitoYsT710tvHNh-j77zAVLD25tV7Cs0YozZUvlkdEUQJljV4yh6BdkAGsfgRzSmdQuMr3KImkaTXsolrmt_6wJ_PuWe4tarrie02b-qU8EgOGL9KET0T31rrkjQ9RUqtMyEylUjTaIhx-4v7CWSYVbSr3UTW2ZVVTCUVshQ-3o0mVglAJSEu6hvaMhotYceR538axa_UY57i2mRsdHDdQVOYMBMCtn72Q4Le1bP07WQqg8-MWzBURMRAdY2nNB568cq9hepOlcLL3PGHJb4qHDLN0PCVdq4YM23vAcYXuhB6RXvf-8hiE_YzhZjnkEOvVQqwSewfEyDIhy75hsSfphj9DmzUcVrmqIRh88N10Hfe6V4kmG2FJieFOSX5Sga7r_S7_OOB9qa2WaFn9BTmmvvUXGJ8FlcCBsbkQXoXFTgCEaLniaFMf3nxQJPhnDK-WBevnT3H6f_0MZHKE3g&xkcb=SoBH-_M3NpVwFuwfVZ0LbzkdCdPP&p=0&fvj=0&vjs=3
8ea49b7defce8532,Senior Software Engineer- (Data),WALGREENS,"Deerfield, IL 60015",42.1711365,-87.8445119,in_person,,,7/13/2023 22:46,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkkitoYsT710tvHNh-j77zAVLD25tV7Cs0YozZUvlkdEUQJljV4yh6BdkAGsfgRzSmdQuMr3KImjBPcjd-1hiHJi6inxK2WcODkcBrfEereuP1VmYrB1uVQWlpz2RoAn7XfLoJlUPSU0ZtKTRbslVjACDyeJ-jfqmJ3DQoEVl1U8zHZQrS_Hklm59L1W0Bnmjrdn39gIQhBKoBenfL7ejBth7HVc1Lxhl1axh7nTWUHEA9Xak4oyT4ekPqxeWJs4kwidwRxOdKXQddnwIrNOdY7aXPXf5m-NBcaAUkWRZziw0KLWIgdx-qWfLZWDcWZwf_GqU-V57_NCwdC7eIZ3hU7QcR21DDA34H475n_DC1Cd0K8bgqn3iquvyw97pYpn0mSp-TBt3IXnsAGK2U-Kbr9a510vJcHCA7SRade4fVQ8IandzSU9I7n6X5QHLOCaPTY-1GL-UVo3ISyg6rbvur&xkcb=SoDz-_M3NpVwFuwfVZ0KbzkdCdPP&p=1&fvj=0&vjs=3
561300b60d955072,Senior Data Scientist,EPAM Systems,"San Jose, CA 95101 
(North Valley area)",37.354559,-121.883844,in_person,,,7/13/2023 22:47,https://www.indeed.com/rc/clk?jk=561300b60d955072&fccid=532afac41b2663f7&vjs=3
ebe8bff05e315420,Senior Quality Data Analyst,VNS Health,"Manhattan, NY",40.7814865,-73.95905443,in_person,,,7/13/2023 22:47,https://www.indeed.com/rc/clk?jk=ebe8bff05e315420&fccid=bf8d0f5b45d49fcf&vjs=3
38eb06c87fd0b6a9,Senior Data Analyst,Edge Building Solutions,"Alpharetta, GA 30005",34.07767752,-84.21793685,in_person,,,7/13/2023 22:47,https://www.indeed.com/company/Century-Holdings-LLC/jobs/Senior-Data-Analyst-38eb06c87fd0b6a9?fccid=f655cfdffa001575&vjs=3
aaf1daa82a58256d,Data Science Manager,The Cigna Group,"St. Louis, MO 63121",38.6280278,-90.1910154,in_person,,,7/13/2023 22:47,https://www.indeed.com/rc/clk?jk=aaf1daa82a58256d&fccid=afbf8c270610a38a&vjs=3
e97b5f2768a009b8,Product Data Analyst Sr Associate,JPMorgan Chase & Co,"Plano, TX 75024",33.08322353,-96.79487599,in_person,,,7/13/2023 22:47,https://www.indeed.com/rc/clk?jk=e97b5f2768a009b8&fccid=c46d0116f6e69eae&vjs=3
66a32f05b9da6c08,Athletics Statistician,Brown University,"Providence, RI 02912 
(College Hill area)",41.83232,-71.41367,in_person,,Estimated $42.3K - $53.6K a year,7/13/2023 22:47,https://www.indeed.com/rc/clk?jk=66a32f05b9da6c08&fccid=f9fa79636b191cd1&vjs=3
60e255d1cfbececb,"RESEARCH STATISTICIAN III - HILO, HAWAII ISLAND",State of Hawaii,"Island of Hawai‘i, HI",19.54814,-155.66494,in_person,,,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=60e255d1cfbececb&fccid=37967d236eaa13a9&vjs=3
4adf83f2a524a659,Senior Data Scientist,E-INFOSOL LLC,"Washington, DC 20011 
(Catholic University-Brookland area)",38.95391183,-77.01588812,in_person,,Estimated $128K - $163K a year,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=4adf83f2a524a659&fccid=737e68fae7f9e8fa&vjs=3
2a4111f9e8ecb0aa,Principal Data Scientist,Lucid Technologies Inc,"Raleigh, NC",35.7803977,-78.6390989,in_person,,Estimated $166K - $211K a year,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=2a4111f9e8ecb0aa&fccid=22ca117445481ff3&vjs=3
4944a648e4219d7c,"Software Engineer, Machine Learning Operations",Microsoft,"Redmond, WA 98052 
(Overlake area)",47.636058,-122.138825,in_person,,,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=4944a648e4219d7c&fccid=734cb5a01ee60f80&vjs=3
01eb233f73f4c19d,"SVP, Data & Analytics",Attain,"Chicago, IL 60601 
(The Loop area)",41.8755616,-87.6244212,in_person,,,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=01eb233f73f4c19d&fccid=0a404ea3cee62443&vjs=3
7ab13e86f7a1323f,Data Scientist,ManTech International Corporation,"San Diego, CA",32.7174202,-117.1627728,in_person,,,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=7ab13e86f7a1323f&fccid=578fa8376f4eec04&vjs=3
6d6cfcae83f98b70,Sr Business Data Analyst,DHL,"York, PA 17406",40.00793004,-76.66500864,in_person,,Estimated $71.4K - $90.4K a year,7/13/2023 22:48,https://www.indeed.com/rc/clk?jk=6d6cfcae83f98b70&fccid=5b8d10630cb111eb&vjs=3
5fc6abf68e18d922,Senior Data Analyst - Data Governance ONLY LOCALS NO H1B or OPT,Parsoft LLC,"North Chicago, IL 60064",42.32561206,-87.85751302,in_person,,,7/13/2023 22:49,https://www.indeed.com/company/ParsoftLLC/jobs/Senior-Data-Analyst-5fc6abf68e18d922?fccid=6324879eafee02a9&vjs=3
1b5aaddde8f14729,"Software Engineer, Machine Learning",Meta,"Redmond, WA",47.6694141,-122.1238767,in_person,,,7/13/2023 22:49,https://www.indeed.com/rc/clk?jk=1b5aaddde8f14729&fccid=ba07516c418dda52&vjs=3
f67922279d9aa480,Data Scientist III - Veterans Health Administration,Qlarant,"Washington, DC",38.8950368,-77.0365427,in_person,,Estimated $101K - $128K a year,7/13/2023 22:49,https://www.indeed.com/rc/clk?jk=f67922279d9aa480&fccid=5eec33f26f1eb531&vjs=3
71db36ce3b8eafa2,Lead Data Scientist,Schneider,"Green Bay, WI 54301 
(Downtown area)",44.5126379,-88.0125794,in_person,,,7/13/2023 22:49,https://www.indeed.com/rc/clk?jk=71db36ce3b8eafa2&fccid=e9c03ea5ebfe14ae&vjs=3
0e2f55f8b995a9e3,Big Data Architect,Devcare Solutions,"Columbus, OH",39.9622601,-83.0007065,in_person,,,7/13/2023 22:49,https://www.indeed.com/company/Devcare-Solutions/jobs/Data-Warehouse-Architect-0e2f55f8b995a9e3?fccid=debba90512f725cc&vjs=3
97495748ac02772d,Statistician,Loma Linda University Health,"Loma Linda, CA",34.0537971,-117.2610925,in_person,,,7/13/2023 22:50,https://www.indeed.com/rc/clk?jk=97495748ac02772d&fccid=f44ee8edddc2cbc8&vjs=3
9372d87bc9f42628,Entry Level Associate Scientist: Data Review,Eurofins USA BioPharma Services,"Lancaster, PA",40.03813,-76.3056686,in_person,,,7/13/2023 22:50,https://www.indeed.com/rc/clk?jk=9372d87bc9f42628&fccid=da33f48dbeb2e889&vjs=3
47e3e3b904109e2a,Consumer & Community Banking - Data and Analytics - Business Modeling Finance Team - Applied AI ML Associate Senior,JPMorgan Chase & Co,"Chicago, IL 60603 
(Loop area)",41.880188,-87.62551,in_person,,,7/13/2023 22:50,https://www.indeed.com/rc/clk?jk=47e3e3b904109e2a&fccid=c46d0116f6e69eae&vjs=3
c7a9e92e82653eca,Data Forecaster,QinetiQ US,"Washington, DC",38.8950368,-77.0365427,in_person,,Estimated $116K - $147K a year,7/13/2023 22:50,https://www.indeed.com/rc/clk?jk=c7a9e92e82653eca&fccid=dd616958bd9ddc12&vjs=3
6c3284685c547268,Materials Data Associate- Receiving - Mount Sinai Hospital - Full Time - Days,Mount Sinai,"New York, NY 10029 
(Yorkville area)",42.926441,-78.352845,in_person,,,7/13/2023 22:50,https://www.indeed.com/rc/clk?jk=6c3284685c547268&fccid=c007936ceb766fe5&vjs=3
